2.670294642448425293e-01
5.224489569664001465e-01
8.126984238624572754e-01
1.393197298049926758e+00
1.962086200714111328e+00
2.530975103378295898e+00
3.088253974914550781e+00
3.378503322601318359e+00
3.657142877578735352e+00
4.202811717987060547e+00
4.748480796813964844e+00
5.328979492187500000e+00
5.874648571014404297e+00
6.420317649841308594e+00
6.977596282958984375e+00
7.546485424041748047e+00
8.115374565124511719e+00
8.672653198242187500e+00
9.241541862487792969e+00
9.822040557861328125e+00
1.037932014465332031e+01
1.063473892211914062e+01
1.094820880889892578e+01
1.125006771087646484e+01
1.151709747314453125e+01
1.179573726654052734e+01
1.207437610626220703e+01
1.260843563079833984e+01
1.315410423278808594e+01
1.371138286590576172e+01
1.429188251495361328e+01
1.454730129241943359e+01
1.483755111694335938e+01
1.539482975006103516e+01
1.566185951232910156e+01
1.595210838317871094e+01
1.623074913024902344e+01
1.650938796997070312e+01
1.678802680969238281e+01
1.706666755676269531e+01
1.734530639648437500e+01
1.762394523620605469e+01
1.815800476074218750e+01
1.870367431640625000e+01
1.900553321838378906e+01
1.941188240051269531e+01
1.981823158264160156e+01
2.038711929321289062e+01
2.064253997802734375e+01
2.092117881774902344e+01
2.142040824890136719e+01
2.193124771118164062e+01
2.240725708007812500e+01
2.273233604431152344e+01
2.323156547546386719e+01
2.353342437744140625e+01
2.380045318603515625e+01
2.431129264831542969e+01
2.483374214172363281e+01
2.530975151062011719e+01
2.595990943908691406e+01
2.645913887023925781e+01
2.673777770996093750e+01
2.701641654968261719e+01
2.743437576293945312e+01
2.768979644775390625e+01
2.813097572326660156e+01
2.838639450073242188e+01
2.864181327819824219e+01
2.890884399414062500e+01
2.930358314514160156e+01
2.967510223388671875e+01
3.009306144714355469e+01
3.037170028686523438e+01
3.082448959350585938e+01
3.123083877563476562e+01
3.149786758422851562e+01
3.192743682861328125e+01
3.236861801147460938e+01
3.262403488159179688e+01
3.304199600219726562e+01
3.339029312133789062e+01
3.377342224121093750e+01
3.427265167236328125e+01
3.452807235717773438e+01
3.481832122802734375e+01
3.527111053466796875e+01
3.553813934326171875e+01
3.581678009033203125e+01
3.608380889892578125e+01
3.635083770751953125e+01
3.660625839233398438e+01
3.687328720092773438e+01
3.714031600952148438e+01
3.740734863281250000e+01
3.767437744140625000e+01
3.792979431152343750e+01
3.818521499633789062e+01
3.845224380493164062e+01
3.871927261352539062e+01
3.897469329833984375e+01
3.952036285400390625e+01
3.978739166259765625e+01
4.020535278320312500e+01
4.058848190307617188e+01
4.111093139648437500e+01
4.165659713745117188e+01
4.216743850708007812e+01
4.270149612426757812e+01
4.321233749389648438e+01
4.374639511108398438e+01
4.400181579589843750e+01
4.426884460449218750e+01
4.452426147460937500e+01
4.480290222167968750e+01
4.506993103027343750e+01
4.532535171508789062e+01
4.558077239990234375e+01
4.584780120849609375e+01
